cluster,n,m,modularity,connectivity,connectivity_normalized_log10(n),connectivity_normalized_log2(n),connectivity_normalized_sqrt(n)/5,conductance
49,510,8163,0.0011567640131894409,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8191846363424926
126,510,2428,0.00035097745969251554,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8566621406222327
267,510,6154,0.0009030612550582316,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.39831834180680487
211,510,12455,0.0017386969478238698,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8105905074744895
119,510,4934,0.0007151585233220487,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7780027445951722
46,510,10959,0.0015587051226258204,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7795679459328989
231δ,510,4470,0.000648527891109442,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7815462809109569
32δ,510,1815,0.00025905123396098264,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.9053405653489099
327,510,7918,0.0011579435505132277,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.5561285982565799
244,510,4873,0.0006930989409138195,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.852981551040111
19,510,2893,0.00041604047727868354,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8623069417672117
190,510,2454,0.0003471855925991982,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.9029118531413198
10δ,510,6001,0.0008743857479681494,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.695967169926031
204δ,510,1769,0.0002501316448480928,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.9181492192018508
12,510,5817,0.0008182150344196481,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8603193660703566
332,510,9969,0.0014631193435186848,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.20893508966830662
149δ,510,4494,0.0006438923164473579,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.840717374353158
262,510,3936,0.0005765913819605628,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.6293261760135612
167,510,2539,0.0003679907656862295,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8411039489329746
309δ,510,8245,0.001209402696381711,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.35469985129529624
70,510,2429,0.0003507887513951717,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8603300557759761
195,510,2156,0.0003082859882433964,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8936044216344255
222δ,510,13982,0.0019173008370874406,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8259191473997435
88,510,14906,0.0019599104251873125,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8563221714572128
110,510,5067,0.0007250800437279111,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8346980719668547
53δ,510,3978,0.000576141859980783,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8056668295065951
26δ,510,6933,0.0009872279240713585,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8216339289159881
44δ,510,3054,0.00043107763783029203,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8946914708367097
218,510,5747,0.0008310400960181221,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7772869073223663
96δ,510,5965,0.0008589709945706667,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7962564470403388
173δ,510,4981,0.0007030016941987512,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8656815025550447
65,510,1733,0.0002493535507276846,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8921794313444907
61δ,510,3212,0.0004433965460426463,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.9124449714464843
206δ,510,1658,0.00024022747447678658,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.872916107768367
165,510,3699,0.0005301777871422836,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8545046905422149
295δ,510,4629,0.0006744483560383646,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7335443948769607
311δ,510,2605,0.00038188923049514137,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.668532892225474
279δ,510,2450,0.0003569822898924313,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8057097541633624
234δ,510,1374,0.00019806651884439876,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8997446187522802
131δ,510,6108,0.000888272100269203,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.71982936562543
82δ,510,1866,0.0002723843386519742,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8117338445240377
97δ,510,1010,0.0001436250057234075,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.9332694658253774
182δ,510,1605,0.00023302166038777596,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8657353187217668
241δ,510,5468,0.0007915024074189568,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.7760714212584721
38δ,510,2858,0.00041265424082065653,1.0,0.3693348408206978,0.11118086553081183,0.22140372138502384,0.8493688565631011
17,509,5441,0.0007855816335393862,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.7923084263765626
184δ,509,3728,0.0005279832474408322,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.878720843228472
314,509,5407,0.000792719773173026,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.5170812307417496
189δ,509,1819,0.00026444742589852745,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8491958215884596
114δ,509,2885,0.00041453662799524225,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8649787054804137
243δ,509,4271,0.0005990303978535906,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8838913129171254
128,509,16068,0.002337304890244373,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.5406911928651059
213,509,2952,0.00040648622849012353,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.9176166887602037
109,509,4145,0.0005944396512058722,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8443017053564721
201,509,3694,0.0005326325133833736,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8346241661816717
101,509,9098,0.0012961818164073948,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.7940650535322212
116δ,509,3388,0.0004892633846249087,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8352380489228225
22,509,4088,0.0005524859872146208,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.9140047331054431
77δ,509,1261,0.00018241653739217625,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8944902313517131
322δ,509,3110,0.00045459689393347974,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.7322773640941764
161δ,509,4164,0.0006009305346523498,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8204708114167457
33δ,509,4155,0.0005698885812207264,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.9049557947228163
107δ,509,5017,0.0007178615493247737,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8357747262639323
246δ,509,3345,0.00047819144000303264,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8679978690238945
265δ,509,4336,0.0006357329824120092,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.5642867909360398
104,509,11479,0.0016582935332369025,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.6937299893276414
196,509,3464,0.0005026930830655005,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8060253107850823
86,509,7041,0.0009730779392104939,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8692248400367752
236δ,509,1683,0.00024369133158181215,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8745901639344262
8δ,509,2251,0.00032512424737611936,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8650803164708702
233δ,509,5042,0.0007176556935875959,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8488495840515626
227δ,509,5431,0.0007793525246786769,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.81958309110539
207,509,1463,0.00021131339156576896,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.891170125715986
79,509,1982,0.00028864662172496924,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8296226252901229
286δ,509,3146,0.0004575819615904924,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.7976523556841936
157δ,509,2675,0.00038319000967149526,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8775827746378967
137δ,509,2520,0.00036781581926504156,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.7825148873737809
59δ,509,5322,0.0007701169443978059,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.781262201763219
39δ,509,1890,0.00026710143249451747,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.9159364853444825
229δ,509,1876,0.00027003618443614764,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8868140818727563
72,509,1267,0.00018311842740550372,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8969583604424203
242,509,2158,0.00031472989726436494,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8081095500622444
99δ,509,2219,0.00031836773770141976,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8851092471782127
76δ,509,2656,0.00038501627206992406,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8365186347828764
212δδ,509,5156,0.0007033309834906107,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8978868357990216
288δ,509,2177,0.0003176121756958588,1.0,0.36945115095696524,0.1112158783706281,0.22162110358896814,0.8032623921196511
174δ,508,4216,0.0005975117933711772,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8698544506011823
144,508,2598,0.00037780980869850855,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8175113265198609
136δ,508,3065,0.00044794510592251994,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7375743824650027
275δ,508,7492,0.0010832802230800105,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7463477392378921
223,508,14943,0.0020490751285183696,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8200386586298466
11,508,2168,0.0002977114203629626,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9307746343955553
80δ,508,8073,0.0011788624797820814,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.5989667420083952
13δ,508,1881,0.0002601108909314977,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.932095088536308
94δ,508,4933,0.0006759740381453546,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8970898091165119
0δ,508,1817,0.0002506591546774671,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9344776603800801
43,508,1108,0.00014467635443828793,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9619211272446087
155δ,508,1996,0.00029002119059547176,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8455347469431976
232,508,6250,0.0008898643111285165,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8309554398539455
238δ,508,2757,0.0003983222120522242,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8495210544988129
217δ,508,7860,0.0011230216813210322,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.799551157808834
205δ,508,2008,0.0002928855136321291,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8137204879632636
219δ,508,3103,0.00044399844235086847,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8708294307420127
163δ,508,3483,0.0005056472803185608,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.802674069457821
24δ,508,1643,0.00023554309014449872,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9026254963551236
148,508,10158,0.0014490676164164264,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7779550795125416
226δ,508,8579,0.001218398122431548,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8090245314099995
23δ,508,3303,0.0004448384353782701,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9241796458044005
71,508,1179,0.00017109554833441752,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8868359168786294
90δ,508,1738,0.00023169607783362717,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9477921297686993
225δ,508,3427,0.00048600046813433956,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8816664076932373
118δ,508,1876,0.0002701169749155019,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8860371169091517
162δ,508,3566,0.0005173264349654727,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8054873724976818
228δ,508,1325,0.0001916679133470056,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8919602087410307
83δ,508,3096,0.0004465178194651522,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8476715294349184
75δ,508,3005,0.00043477057525063875,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8363824458238048
146δ,508,3375,0.0004919989685490462,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7660230857222088
324δ,508,2670,0.0003909723017541365,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7085152838427947
93δ,508,1196,0.00017029948568257288,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9259534422981675
256δδ,508,1756,0.0002577545521864649,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.6588966588966589
60δ,508,3214,0.00045679070275194935,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8818925126320625
85δ,508,7676,0.0009844414551214615,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9061539119856712
18δδ,508,2205,0.0003183776738566418,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8676112995707124
74δ,508,2640,0.00037951871122869076,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8694942903752039
30δ,508,2065,0.0002767575369118619,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.9415668020204021
260δδ,508,1835,0.0002691038636401342,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7065173930427829
130δδ,508,2983,0.0004343474100840628,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7928256415598847
235δδ,508,2797,0.00039844528965806943,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8859926223327287
117δ,508,2220,0.0003193549285335166,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.8785657632032382
115δδ,508,3598,0.0005227607945475799,1.0,0.3695677633209165,0.11125098219004273,0.22183912735402847,0.7931351693209912
250,507,2649,0.0003815847431527149,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8631926870836131
48δ,507,2810,0.0003916464241007371,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.9113354894691172
215δ,507,10057,0.0014113238975746042,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8208186717740857
92,507,3491,0.0004893553642790319,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8956274758950594
132δ,507,5571,0.0008069669070645415,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.7690442136683042
187δ,507,1506,0.000218991167749923,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8615045061614861
247δ,507,2778,0.00040126410745292376,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8498905789857618
52δ,507,5272,0.0007638210908749057,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.7737581804527411
301δ,507,3193,0.00046533570803077,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.7758590432066267
291δ,507,1559,0.00022773285575626172,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.81948706073062
147δ,507,5826,0.0008531860320988882,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.5652563241549138
270δ,507,4438,0.0006474775780867,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.7191494747500317
191δ,507,1785,0.00025331027189236146,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.9138180764774044
188,507,1513,0.00022100436183958015,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8226779958980369
290δ,507,1401,0.00020438419533298723,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.842813867384719
263δ,507,1105,0.00016187034919215592,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8040258934113683
51δδ,507,1879,0.00026435029127593474,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.9204437199652814
50δδ,507,1950,0.0002676934174382511,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.9344879138600057
103δ,507,1312,0.0001908037079643671,1.0,0.3696846793184503,0.11128617741227337,0.22205779584216379,0.8700732818379877
199δ,506,1569,0.00022526682044999156,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.9020354645354646
230,506,9074,0.00132006555257875,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.6533134659101764
306δ,506,6311,0.00092181440518234,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.6388141704343845
272δ,506,8547,0.001248767675433744,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.5711382623748714
299δ,506,3916,0.0005707037348258401,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.7517591125198099
100δ,506,940,0.00013427886108659498,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.9309102936312521
258δ,506,1213,0.0001779293837210508,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.7518412438625205
245δδ,506,1973,0.00028609154610587096,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.8576889786497404
66δδ,506,1277,0.00018443882688924708,1.0,0.3698019003648688,0.11132146446336848,0.22227711223719354,0.89845737913486
168δ,505,1223,0.0001782596784822121,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8602684947157955
14δ,505,3140,0.00045455373741078804,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.8299255247122546
40δ,505,2007,0.000292238445339466,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.829951281508155
57δ,505,1534,0.00021952397419905338,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.9089668268945463
129δ,505,2183,0.00031819184973011944,1.0,0.3699194278849599,0.11135684377223187,0.2224970797449924,0.813115315469566
